date;slp;temperature_2m_mean;sunrise;et0_fao_evapotranspiration;sunshine_duration;snowfall_sum;day_of_year;precipitation_hours;weathercode;windspeed_10m_max;rain_sum;holiday
2022-12-12;2345026,464;-1,7387165267123557;1,420977233810166;-1,188912263774914;-1,2265056493153914;2,7323353254676572;1,593553276170065;-0,3486286955528092;75;-0,5783264643572924;-0,47589364735000395;0
2022-12-13;2490207,998;-2,0335227009080175;1,431807435596469;-1,1827231544027135;-0,30592264509993405;-0,16080926572537088;1,6031334925347578;-0,7632330570587389;3;-1,2160202497307038;-0,47589364735000395;0
2022-12-14;2841434,161;-2,3551294363941935;1,4426376373827718;-1,2136687012637164;-0,2941525758867235;-0,16080926572537088;1,6127137088994503;-0,7632330570587389;3;-1,1841355604620334;-0,47589364735000395;0
2022-12-15;2846941,164;-2,3551294363941935;1,4534678391690745;-1,1951013731471147;-0,3040668903096739;-0,16080926572537088;1,6222939252641428;-0,7632330570587389;3;-1,0884814926560218;-0,47589364735000395;0
2022-12-16;2761000,695;-2,1809257880058484;1,4642980409553774;-1,2322360293803183;-0,7543476068097033;-0,16080926572537088;1,6318741416288354;-0,7632330570587389;3;-1,279789628268045;-0,47589364735000395;0
2022-12-17;2623098,628;-2,02012242026276;1,4751282427416803;-1,2322360293803183;-0,7092967328796688;-0,16080926572537088;1,641454357993528;-0,7632330570587389;3;-1,1681932158276982;-0,47589364735000395;0
2022-12-18;2699738,919;-2,22112662994162;1,4751282427416803;-1,1827231544027135;-0,32568988319190373;-0,16080926572537088;1,6510345743582204;-0,7632330570587389;3;-0,2116525377675808;-0,47589364735000395;0
2022-12-19;2334036,215;-1,296507265418863;1,485958444527983;-0,9661043263756933;-1,5965311102120545;-0,16080926572537088;1,660614790722913;1,3097887504709098;61;0,33038717979981863;1,4812703592755054;0
2022-12-20;1820111,931;-0,7202951976727968;1,4967886463142859;-1,1270211700529082;-1,0402361624330132;-0,16080926572537088;1,6701950070876055;0,6878822082120152;53;0,28256014589681266;-0,11457106151144837;0
2022-12-21;1623991,103;-0,6264932331559953;1,4967886463142859;-1,2322360293803183;-1,3860485253054005;-0,16080926572537088;1,679775223452298;0,27327784670608546;53;-0,1638255038645754;0,09620044689437571;0
2022-12-22;1511507,39;-0,693494636382282;1,5076188481005888;-1,2446142481247193;-1,5965311102120545;-0,16080926572537088;1,6893554398169905;0,6878822082120152;55;-0,5783264643572924;0,27686173981365353;0
2022-12-23;1453000,027;-0,7604960396085688;1,5076188481005888;-1,2322360293803183;-1,1072263377964844;-0,16080926572537088;1,698935656181683;2,553601834988699;61;-0,7377499107006453;2,4749074703315337;0
2022-12-24;1408270,656;-0,7202951976727968;1,5184490498868917;-1,207479591891516;-0,9457768403915295;-0,16080926572537088;1,7085158725463756;1,5170909312238745;55;-0,2754219163049223;1,0898375579504036;0
2022-12-25;1450207,267;-0,7068949170275395;1,5184490498868917;-1,2260469200081177;-1,5965311102120545;-0,16080926572537088;1,7180960889110681;1,3097887504709098;61;0,20284842272513626;1,5414907902485981;1
2022-12-26;1353290,225;-0,3316870589603336;1,5184490498868917;-1,089886513819705;-1,347479930316644;-0,16080926572537088;1,7276763052757607;-0,1413265147998443;51;0,34632952443415416;-0,38556300089036505;1
2022-12-27;1617420,133;-0,9883008105779438;1,5184490498868917;-0,984671654492295;-0,407759381742396;-0,16080926572537088;1,7372565216404534;-0,5559308763057741;51;2,1159297788453704;-0,44578343186345765;0
2022-12-28;1480809,807;-0,65329379444651;1,5292792516731943;-0,9661043263756933;-1,5651844065809841;-0,16080926572537088;1,746836738005146;1,9316952927298043;53;0,8086575188298771;0,3370821707867462;0
2022-12-29;1279132,203;-0,237885094443532;1,5292792516731943;-0,8175657014428793;-0,9414525926193916;-0,16080926572537088;1,7564169543698385;1,102486569717945;55;1,175331445419589;0,12631066238092203;0
2022-12-30;1299249,958;-0,49249042670342175;1,5292792516731943;-0,7432963889764724;-0,4106207755494327;-0,16080926572537088;1,765997170734531;-0,1413265147998443;55;1,462293648837624;0,09620044689437571;0
2022-12-31;943324,324;0,4321289378193356;1,5292792516731943;-0,40289537350544047;-1,4680145365849804;-0,16080926572537088;1,7755773870992235;0,06597566595312059;55;1,6854864737183177;0,005869800434736862;0
2023-01-01;903826,018;0,40532837652882076;1,5292792516731943;-0,14914188924521674;-1,247660318446204;-0,16080926572537088;-1,7116213696488631;-0,3486286955528092;51;1,573890061277971;-0,41567321637691135;1
2023-01-02;958515,133;0,1373227636236737;1,5184490498868917;-0,5947577640436584;-1,3678663380125473;-0,16080926572537088;-1,7020411532841706;0,27327784670608546;61;0,6173493832178538;0,427412817246385;0
2023-01-03;1351207,705;-0,7604960396085688;1,5184490498868917;-1,1393993887973095;-0,34676503667952957;-0,16080926572537088;-1,6924609369194779;-0,7632330570587389;3;-0,24353722703625152;-0,47589364735000395;0
2023-01-04;1346637,641;-0,425489023477135;1,5184490498868917;-0,9908607638644957;-1,5965311102120545;-0,16080926572537088;-1,6828807205547853;2,553601834988699;61;1,8449099200616705;2,0834746690064314;0
2023-01-05;1306637,97;-0,3852881815413631;1,5184490498868917;-0,9599152170034926;-0,30260929840919526;-0,16080926572537088;-1,6733005041900928;1,3097887504709098;53;2,1956415020170468;0,4876332482194777;0
2023-01-06;1273884,593;-0,425489023477135;1,5076188481005888;-1,1084538419363066;-1,2382219285346816;-0,16080926572537088;-1,6637202878254003;0,27327784670608546;51;0,5854646939491834;-0,23501192345763355;1
2023-01-07;1186534,471;-0,46568986541290713;1,5076188481005888;-1,0960756231919055;-0,4603139598243529;-0,16080926572537088;-1,6541400714607077;-0,1413265147998443;51;-0,7058652214319748;-0,3554527854038187;0
