date;slp;day_of_year;apparent_temperature_mean;temperature_2m_mean;apparent_temperature_max;temperature_2m_max;sunrise
2023-03-15;1622502,506;-1,0122655750263072;-1,1698288970056887;-1,149104178321032;-1,097584964375075;-1,027160336779801;0,27297584446206574
2023-03-16;1458357,089;-1,0026853586616147;-1,014481329690864;-0,961500249287429;-0,8766195079488699;-0,7414413748988535;0,25131544088946006
2023-03-17;1237336,945;-0,9931051422969221;-0,4929573537053801;-0,3450873396055909;-0,24385479181928246;-0,09857371066672153;0,21882483553055154
2023-03-18;922848,168;-0,9835249259322296;0,03966287708830544;0,03012051846161503;0,28847108048021186;0,2942898619195812;0,1971644319579459
2023-03-19;916560,282;-0,9739447095675371;0,10624040593751609;0,016720237816357487;0,27842719609720257;0,2109551647043049;0,1755040283853402
2023-03-20;1010442,867;-0,9643644932028445;-0,29322476715774803;-0,31828677831507635;-0,41460082633044093;-0,43191249952782684;0,14301342302643172
2023-03-21;1020889,318;-0,9547842768381519;-0,1600697094593266;-0,26468565573404684;-0,263942560585301;-0,4200075427827874;0,12135301945382604
2023-03-22;823734,278;-0,9452040604734594;0,017470367471901956;0,09712192168790179;-0,06306487292511455;0,10381055399894974;0,09969261588122037
2023-03-23;835331,871;-0,9356238441087669;0,06185538670470912;0,1373227636236737;-0,07310875730812383;0,05619072701879178;0,06720201052231188
2023-03-24;807164,478;-0,9260436277440743;0,028566622280103697;0,15072304426893102;-0,11328429484016117;0,05619072701879178;0,04554160694970621
2023-03-25;875654,414;-0,9164634113793818;-0,393091060431564;-0,237885094443532;-0,5150396701605342;-0,31286293207743204;0,023881203377100542
2023-03-26;1044042,768;-0,9068831950146893;-0,4818610988971782;-0,4120887428318777;-0,4849080170115062;-0,49143728325302427;-0,00860940198180796
2023-03-27;1348083,506;-0,8973029786499966;-1,0921551133482763;-0,961500249287429;-1,1377605019071122;-1,003350423289722;-0,030269805554413626
2023-03-28;1385079,243;-0,8877227622853041;-1,0921551133482763;-1,0151013718684585;-1,0172338893110004;-0,8604909423492482;-0,051930209127019296
2023-03-29;1217570,838;-0,8781425459206116;-0,5595348825545907;-0,5460915492844512;-0,444732479479469;-0,4676273697629454;-0,0844208144859278
2023-03-30;977902,285;-0,868562329555919;-0,02691465176090521;0,016720237816357487;0,047417855287988;0,17524029446918638;-0,10608121805853346
2023-03-31;929704,592;-0,8589821131912265;-0,13787719984292304;-0,17088369121724525;-0,233810907436273;-0,2771480618423137;-0,13857182341744195
2023-04-01;1099658,065;-0,849401896826534;-0,4041873152397658;-0,4388893041223924;-0,25389867620229173;-0,47953232650798483;-0,16023222699004763
2023-04-02;1379268,334;-0,8398216804618415;-1,0699626037318728;-0,9346996879969145;-0,9469266986299351;-0,753346331643893;-0,18189263056265328
2023-04-03;1569975,536;-0,8302414640971488;-1,2364064258548995;-1,189305020256804;-1,288418767652252;-1,181924774465314;-0,2143832359215618
2023-04-04;1483479,794;-0,8206612477324563;-1,103251368156478;-1,149104178321032;-1,0875410799920657;-1,05097025026988;-0,23604363949416746
2023-04-05;1459885,835;-0,8110810313677638;-1,047770094115469;-1,10890333638526;-0,8565317391828513;-0,8604909423492482;-0,25770404306677314
2023-04-06;1254904,807;-0,8015008150030712;-0,8258449979514335;-0,8006968815443409;-0,444732479479469;-0,40810258603774796;-0,2793644466393788
2023-04-07;1319092,265;-0,7919205986383787;-0,8924225268006443;-0,9480999686421718;-0,936882814246926;-0,9319206828194851;-0,3118550519982873
2023-04-08;1224984,606;-0,7823403822736862;-0,4818610988971782;-0,5326912686391939;-0,47486413262849686;-0,4438174562728665;-0,33351545557089296
2023-04-09;1117243,594;-0,7727601659089935;-0,38199480562336224;-0,5326912686391939;-0,1635037167552078;-0,2652431050972743;-0,35517585914349864
2023-04-10;869964,154;-0,763179949544301;-0,19335847388393193;-0,13068284928147333;0,06750562405400676;0,13952542423406827;-0,38766646450240716
2023-04-11;1041324,951;-0,7535997331796085;-0,4041873152397658;-0,3048864976698188;-0,5451713233095621;-0,4200075427827874;-0,4093268680750128
2023-04-12;1017161,193;-0,744019516814916;-0,4485723344725729;-0,3986884621866204;-0,33424975126636625;-0,09857371066672153;-0,43098727164761846
2023-04-13;1010193,851;-0,7344393004502234;-0,29322476715774803;-0,2780859363793042;-0,21372313867025441;-0,22952823486215576;-0,45264767522022414
2023-04-14;1120503,403;-0,7248590840855309;-0,4818610988971782;-0,5192909879939365;-0,6054346296076182;-0,6223918074484587;-0,48513828057913266
